;tweetid;stance;senti;target;moral;toxic;act;vad
4627;1273012314342658048;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.31420000000000003, 0.27080000000000004, 0.32075]
4628;1241374057758629892;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.33785185185185185, 0.31774074074074077, 0.33288888888888885]
4629;1249485805585756160;FAVOR;pos;fauci;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.36722222222222217, 0.26066666666666666, 0.3538518518518518]
4630;1282456282067275776;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.169875, 0.30325, 0.279125]
4631;1255607998937878528;FAVOR;pos;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.09000000000000001, 0.08955555555555555, 0.08444444444444445]
4632;1283199582931910656;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.4342307692307692, 0.3268846153846154, 0.41319230769230775]
4633;1276371766953119745;FAVOR;other;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;oth;[0.31925, 0.3925, 0.40465000000000007]
4634;1244991373041860613;FAVOR;pos;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.35338461538461535, 0.24296153846153848, 0.30569230769230765]
4635;1289355432956395520;FAVOR;neg;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.45721739130434785, 0.44821739130434773, 0.479695652173913]
4636;1282444305215426560;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.2636818181818182, 0.19209090909090906, 0.2409090909090909]
4637;1285619377480650757;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;que;[0.47255555555555556, 0.4438888888888889, 0.4472222222222222]
4638;1272881331660296192;FAVOR;neg;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.18748275862068964, 0.16979310344827586, 0.18113793103448275]
4639;1247009555348959233;FAVOR;neg;fauci;[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.32712121212121215, 0.3068787878787879, 0.329969696969697]
4640;1249816501118517251;FAVOR;other;fauci;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.40287500000000004, 0.3026666666666667, 0.376625]
4641;1282835466631254016;FAVOR;neg;fauci;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.24821428571428572, 0.2637857142857143, 0.2907857142857143]
4642;1277782035436900361;FAVOR;pos;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.46485714285714286, 0.1682857142857143, 0.3205714285714286]
4643;1257720695380795392;FAVOR;other;fauci;[1, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.38152, 0.33408, 0.43200000000000005]
4644;1280899510915473409;FAVOR;other;fauci;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];toxic;oth;[0.3541724137931035, 0.3133448275862069, 0.34393103448275864]
4645;1282792940167888901;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.37509090909090914, 0.5495, 0.5245454545454545]
4646;1268036480733192194;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.24066666666666667, 0.20645833333333333, 0.25733333333333336]
4647;1283813179240230913;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.3705217391304348, 0.38669565217391305, 0.40869565217391307]
4648;1241678263061274625;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.4264782608695652, 0.40526086956521745, 0.3571304347826087]
4649;1244780302918201345;FAVOR;neg;fauci;[0, 0, 1, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.1361, 0.15735000000000002, 0.16745]
4650;1257872249912246272;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.2774166666666667, 0.2926666666666667, 0.25575]
4651;1260227922096463874;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;que;[0.3182727272727272, 0.3344545454545454, 0.34036363636363637]
4652;1256404899883028487;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.2948571428571429, 0.2342142857142857, 0.2715714285714286]
4653;1283836744790491136;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.575875, 0.43299999999999994, 0.5008750000000001]
4654;1250135922391171072;FAVOR;pos;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;oth;[0.20900000000000002, 0.209625, 0.200625]
4655;1248690427294867467;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.26148275862068965, 0.25048275862068964, 0.2750344827586207]
4656;1282953141994979328;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sta;[0.38917391304347837, 0.3674782608695652, 0.4059565217391305]
4657;1260283114707996673;FAVOR;other;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.3010000000000001, 0.24486956521739128, 0.32565217391304346]
4658;1249239306700382209;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.3760476190476191, 0.3987619047619047, 0.4202380952380952]
4659;1281699519751524353;FAVOR;other;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.4561304347826087, 0.48921739130434777, 0.4990000000000001]
4660;1282453273547542528;FAVOR;other;fauci;[0, 0, 0, 1, 1, 0, 0, 1, 0, 0];toxic;sta;[0.23188235294117646, 0.4370588235294118, 0.39035294117647057]
4661;1283357041067687936;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.48020000000000007, 0.42645, 0.4827]
4662;1277954605415104513;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sug;[0.43739999999999996, 0.34135999999999994, 0.42763999999999996]
4663;1253086766237712385;FAVOR;neg;fauci;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;sta;[0.11416666666666665, 0.14983333333333335, 0.14516666666666667]
4664;1281410616717189120;FAVOR;neg;fauci;[0, 0, 0, 1, 1, 0, 0, 0, 0, 0];toxic;exp;[0.2908, 0.40386666666666665, 0.37526666666666664]
4665;1281844205300510720;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3968695652173913, 0.4009130434782609, 0.4561304347826087]
4666;1239535778285436928;FAVOR;other;fauci;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];toxic;sta;[0.5010526315789473, 0.3650526315789474, 0.4698947368421053]
4667;1257095118886187008;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.26794444444444443, 0.17416666666666666, 0.2288888888888889]
4668;1238432265505583105;FAVOR;other;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.27161538461538465, 0.292, 0.33534615384615385]
4669;1252185129373462528;FAVOR;other;fauci;[0, 1, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.5314333333333334, 0.3787000000000001, 0.48660000000000003]
4670;1282717555405152256;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3134, 0.32105, 0.33094999999999997]
4671;1282404511081009160;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;exp;[0.26582758620689656, 0.40441379310344827, 0.3546551724137931]
4672;1283905908133765120;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.32700000000000007, 0.3142857142857143, 0.3066666666666667]
4673;1260401934512656384;FAVOR;pos;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.30999999999999994, 0.29217647058823526, 0.26470588235294124]
4674;1275833163005206540;FAVOR;other;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.322, 0.2569375, 0.309625]
4675;1245064831713054722;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.594875, 0.35093749999999996, 0.4671875]
4676;1260343718340632582;FAVOR;other;fauci;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;sta;[0.36913793103448284, 0.3417931034482759, 0.3981379310344828]
4677;1278011093613502464;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.26975, 0.23945, 0.27455]
4678;1249836550399184897;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 1, 0, 0];toxic;exp;[0.2546896551724137, 0.26731034482758625, 0.27551724137931033]
4679;1246812745443545088;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.44971999999999995, 0.40284, 0.499]
4680;1284393961210163201;FAVOR;other;fauci;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.23479166666666665, 0.2447083333333333, 0.28787499999999994]
4681;1282760065020301312;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sug;[0.44787999999999994, 0.35416000000000003, 0.44495999999999997]
4682;1259311021765922818;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.10212500000000001, 0.284, 0.209375]
4683;1247264001832226820;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.30838095238095237, 0.206, 0.2316666666666667]
4684;1260302275479830531;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;sta;[0.29515625, 0.27006250000000004, 0.2953750000000001]
4685;1246821817777618945;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3548076923076924, 0.3946538461538462, 0.42992307692307696]
4686;1282825156734390273;FAVOR;pos;fauci;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.260375, 0.21325, 0.248125]
4687;1284398095808094208;FAVOR;neg;fauci;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;exp;[0.31224999999999997, 0.334, 0.34025]
4688;1282456414439571457;FAVOR;other;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.37350000000000005, 0.320375, 0.42249999999999993]
4689;1249523365242712065;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.2569444444444444, 0.2838333333333333, 0.3110555555555556]
4690;1260664828236103682;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.14750000000000002, 0.22816666666666668, 0.21805555555555556]
4691;1245110373759541257;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.35651851851851846, 0.2987777777777778, 0.34285185185185185]
4692;1240681670883315712;FAVOR;other;fauci;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.628, 0.39691666666666675, 0.5415833333333334]
4693;1283506090345467905;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;exp;[0.25386363636363635, 0.309, 0.31836363636363635]
4694;1276595228674330630;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;sta;[0.34873076923076923, 0.27376923076923076, 0.3176923076923078]
4695;1288450311384780806;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.511846153846154, 0.38738461538461544, 0.45961538461538454]
4696;1276580572484100096;FAVOR;other;fauci;[1, 0, 0, 1, 0, 0, 1, 0, 0, 0];toxic;sta;[0.313375, 0.28596874999999994, 0.32328124999999996]
4697;1241876057428377600;FAVOR;neg;fauci;[0, 1, 0, 0, 1, 0, 0, 0, 0, 1];toxic;exp;[0.32745833333333335, 0.2485416666666667, 0.315125]
4698;1277973483247431685;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.6006666666666667, 0.42475, 0.5306666666666667]
4699;1246955418691284992;FAVOR;other;fauci;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;oth;[0.321, 0.18160714285714288, 0.26592857142857146]
4700;1273354024134176768;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.27809090909090906, 0.2464090909090909, 0.2807272727272727]
4701;1280928794187124738;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.37415000000000004, 0.35340000000000005, 0.44114999999999993]
4702;1289228282752188422;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.3998, 0.34764, 0.4112400000000001]
4703;1285985620339429381;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.3800588235294117, 0.46164705882352935, 0.41582352941176465]
4704;1281146731619483649;FAVOR;neg;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.3109230769230769, 0.20565384615384616, 0.28969230769230775]
4705;1249805721048408067;FAVOR;pos;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;oth;[0.2068333333333333, 0.20527777777777778, 0.19899999999999998]
4706;1249453517275873291;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;que;[0.22140000000000004, 0.1775, 0.2048]
4707;1249822146735624194;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.35594444444444445, 0.2372222222222222, 0.2838333333333333]
4708;1282438433361862656;FAVOR;other;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;que;[0.24884615384615383, 0.39076923076923076, 0.3619230769230769]
4709;1278198960679800832;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0];non_toxic;sta;[0.50225, 0.35929166666666673, 0.5105416666666666]
4710;1249446398577303554;FAVOR;pos;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.24264285714285713, 0.2745, 0.29942857142857143]
4711;1283389047390576642;FAVOR;pos;fauci;[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.38288888888888883, 0.2981111111111111, 0.3895925925925926]
4712;1282450204839620609;FAVOR;neg;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.19866666666666666, 0.2975555555555556, 0.28955555555555557]
4713;1284313145771786240;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.24805263157894733, 0.3026315789473684, 0.28268421052631576]
4714;1253103862514429958;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];toxic;oth;[0.2569666666666666, 0.28373333333333334, 0.2941333333333333]
4715;1260686606085873667;FAVOR;other;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.44664285714285706, 0.3742142857142857, 0.4411785714285714]
4716;1245148798004822016;FAVOR;pos;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.607625, 0.38187499999999996, 0.42543749999999997]
4717;1288246098247680005;FAVOR;other;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;sug;[0.32727272727272727, 0.35200000000000004, 0.3819545454545454]
4718;1278282059463774208;FAVOR;other;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;sta;[0.381421052631579, 0.3214736842105263, 0.39263157894736844]
4719;1282708174248620032;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];toxic;exp;[0.2815263157894737, 0.3399473684210526, 0.3794736842105263]
4720;1260256870939406342;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.22166666666666668, 0.18722222222222223, 0.25900000000000006]
4721;1246962733909782530;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.33611111111111114, 0.23044444444444445, 0.31048148148148147]
4722;1276633805797851136;FAVOR;other;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.37511764705882356, 0.3319411764705882, 0.3727058823529412]
4723;1282859274490621952;FAVOR;other;fauci;[0, 0, 1, 0, 0, 1, 0, 0, 0, 0];toxic;sug;[0.6759090909090909, 0.6512727272727273, 0.7078181818181818]
4724;1280627975910764544;FAVOR;pos;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.1572, 0.13799999999999998, 0.1399]
4725;1272974435432218624;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.08816666666666667, 0.11, 0.10875]
4726;1276645501048369152;FAVOR;pos;fauci;[0, 1, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.3101612903225806, 0.2924838709677418, 0.32145161290322594]
4727;1283849292537618432;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.40646874999999993, 0.3739375, 0.405625]
4728;1287992514301931520;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sug;[0.39725000000000005, 0.3644166666666666, 0.3855]
4729;1282797944048160776;FAVOR;other;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0];non_toxic;sug;[0.20120000000000002, 0.19033333333333335, 0.2144]
4730;1276827469467783168;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.39433333333333337, 0.5423333333333333, 0.5547619047619048]
4731;1280485213039181824;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;exp;[0.36390909090909085, 0.28554545454545455, 0.31090909090909097]
4732;1283720110801330177;FAVOR;neg;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;que;[0.26708695652173914, 0.17417391304347826, 0.247695652173913]
4733;1244782713132859393;FAVOR;pos;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;oth;[0.36321875000000003, 0.2584375, 0.3048125]
4734;1288436147455250433;FAVOR;other;fauci;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.44209090909090915, 0.42840909090909096, 0.4763181818181817]
4735;1256296742087245829;FAVOR;pos;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.44396, 0.3566, 0.4612800000000001]
4736;1287120870318776327;FAVOR;other;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.24595454545454548, 0.22340909090909092, 0.2705909090909091]
4737;1245514172122701826;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.30673333333333325, 0.2652333333333334, 0.32219999999999993]
4738;1289443931525005317;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];toxic;exp;[0.22847058823529415, 0.23811764705882354, 0.2525882352941176]
4739;1260731318163259392;FAVOR;pos;fauci;[0, 0, 0, 1, 0, 1, 0, 1, 0, 0];non_toxic;que;[0.3653, 0.24500000000000002, 0.3522]
4740;1280932343721549824;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0];toxic;exp;[0.39433333333333337, 0.39981481481481473, 0.3841111111111111]
4741;1249821131806302208;FAVOR;neg;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.2623870967741936, 0.405258064516129, 0.39270967741935486]
4742;1286262070166671360;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];toxic;exp;[0.223125, 0.3389583333333333, 0.28512499999999996]
4743;1284985453603696640;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.37692307692307697, 0.3633076923076923, 0.4356923076923077]
4744;1260555592902619142;FAVOR;neg;fauci;[0, 0, 0, 0, 1, 0, 1, 0, 0, 0];non_toxic;oth;[0.20076923076923076, 0.14630769230769228, 0.1336923076923077]
4745;1282840755661418496;FAVOR;pos;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3164666666666667, 0.2837, 0.3122666666666667]
4746;1284412857245827072;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0];toxic;sta;[0.3611153846153845, 0.4946923076923077, 0.4276153846153847]
4747;1287156086060068865;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;sug;[0.3953, 0.33485000000000004, 0.41559999999999997]
4748;1246965509687369729;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1];toxic;sta;[0.25726666666666664, 0.33670000000000005, 0.3323]
4749;1261064398292037632;FAVOR;other;fauci;[0, 1, 0, 0, 0, 1, 0, 0, 0, 0];non_toxic;exp;[0.4104166666666666, 0.26862499999999995, 0.33608333333333335]
4750;1281946057082101760;FAVOR;pos;fauci;[0, 1, 0, 0, 0, 0, 1, 0, 0, 0];non_toxic;que;[0.3528571428571428, 0.2335, 0.33035714285714285]
4751;1247288257865494530;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.6375555555555557, 0.37549999999999994, 0.5235555555555556]
4752;1260758932018135040;FAVOR;other;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];toxic;sta;[0.23448148148148149, 0.27770370370370373, 0.2897037037037037]
4753;1289216271108714496;FAVOR;other;fauci;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.3759166666666667, 0.2684166666666667, 0.3060833333333333]
4754;1251293796882616320;FAVOR;neg;fauci;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.3217241379310345, 0.22486206896551722, 0.31406896551724134]
4755;1285536401333919746;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;oth;[0.24300000000000002, 0.22270000000000004, 0.2851]
4756;1282896583206424576;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.41405000000000014, 0.30344999999999994, 0.37705]
4757;1283014629942267906;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.39825, 0.5057, 0.44560000000000005]
4758;1282879747618246656;FAVOR;pos;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;sta;[0.4926666666666667, 0.33505555555555555, 0.4662777777777778]
4759;1280209549484412928;FAVOR;pos;fauci;[0, 0, 1, 0, 0, 0, 1, 0, 0, 0];non_toxic;exp;[0.21058333333333334, 0.26025000000000004, 0.2634166666666667]
4760;1285582249744891907;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];toxic;exp;[0.2395, 0.34575, 0.31125]
4761;1285590075854647296;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.4621739130434782, 0.3702173913043478, 0.3900000000000001]
4762;1251952581003313152;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.32287499999999997, 0.2293333333333333, 0.24475]
4763;1282675732028637186;FAVOR;other;fauci;[0, 1, 1, 0, 0, 0, 0, 0, 0, 0];toxic;que;[0.3859444444444444, 0.2803333333333333, 0.3523333333333334]
4764;1282418952375853056;FAVOR;other;fauci;[0, 0, 1, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.36309090909090913, 0.35081818181818175, 0.36651515151515146]
4765;1246090452698312704;FAVOR;pos;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];non_toxic;exp;[0.52184, 0.40132000000000007, 0.54084]
4766;1288634726312378368;FAVOR;neg;fauci;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0];non_toxic;sta;[0.7036315789473686, 0.4881578947368421, 0.6555789473684211]
4767;1289243734643630081;FAVOR;neg;fauci;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0];toxic;sta;[0.3474000000000001, 0.35290000000000005, 0.31715]
4768;1241105056805654529;FAVOR;other;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.3689, 0.28664999999999996, 0.3173]
4769;1252788228987338752;FAVOR;other;fauci;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];non_toxic;sta;[0.5016296296296295, 0.3743333333333333, 0.5285185185185185]
4770;1276632393370255360;FAVOR;other;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0];toxic;sta;[0.37481250000000005, 0.3526875, 0.38412499999999994]
4771;1244990459161841667;FAVOR;pos;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 0];non_toxic;exp;[0.5165454545454545, 0.39618181818181825, 0.4990909090909091]
4772;1246228969252405248;FAVOR;pos;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0];toxic;exp;[0.33116129032258057, 0.40474193548387094, 0.4082903225806452]
4773;1283334397328936960;FAVOR;neg;fauci;[0, 1, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;que;[0.33107142857142857, 0.27735714285714286, 0.2676428571428571]
4774;1246512080502624259;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 0, 0, 1];non_toxic;exp;[0.3565, 0.32861538461538464, 0.38511538461538464]
4775;1284669259512152064;FAVOR;neg;fauci;[0, 0, 0, 1, 0, 0, 0, 0, 0, 1];non_toxic;sug;[0.5697142857142857, 0.5172857142857142, 0.5328571428571428]
4776;1252781057100914689;FAVOR;neg;fauci;[0, 0, 1, 0, 0, 0, 0, 0, 1, 0];non_toxic;exp;[0.2130769230769231, 0.2253461538461539, 0.2328076923076923]
4777;1282891691301773312;FAVOR;neg;fauci;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0];non_toxic;sta;[0.30475, 0.298, 0.3605]
4778;1245729520193241090;FAVOR;other;fauci;[0, 0, 0, 1, 0, 1, 0, 0, 0, 0];non_toxic;oth;[0.5329047619047619, 0.3930952380952381, 0.45171428571428573]
4779;1249820732177240065;FAVOR;neg;fauci;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];toxic;exp;[0.34587500000000004, 0.3681875, 0.40475]
4780;1282912017553125377;FAVOR;other;fauci;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0];toxic;exp;[0.33985714285714286, 0.3931904761904762, 0.38295238095238093]
